city,local,coaqi,no2aqi,o3aqi,pm10aqi,pm25aqi,so2aqi,AQI
Delhi,2020-10-27T00:15:00+05:30,242.8571429,98.4625,24.45,257,325.3846154,27.925,325.3846154
Delhi,2020-10-27T00:30:00+05:30,242.8571429,90.525,36.06,257,325.3846154,24.9375,325.3846154
Delhi,2020-10-27T00:45:00+05:30,242.8571429,90.2875,36.42,257,325.3846154,28.875,325.3846154
Delhi,2020-10-27T02:45:00+05:30,242.8571429,84.7,31.39,257,325.3846154,25.15,325.3846154
Delhi,2020-10-27T03:30:00+05:30,242.8571429,82.9125,30.26,257,325.3846154,25.475,325.3846154
Delhi,2020-10-27T04:00:00+05:30,242.8571429,81.6125,20.94,257,325.3846154,28.8125,325.3846154
Delhi,2020-10-27T04:30:00+05:30,242.8571429,97.925,16.05,257,325.3846154,29.5375,325.3846154
Delhi,2020-10-27T05:30:00+05:30,242.8571429,103.51,21.99,257,325.3846154,28.8125,325.3846154
Delhi,2020-10-27T06:00:00+05:30,242.8571429,100.32,9.54,257,325.3846154,21.2,325.3846154
Delhi,2020-10-27T06:15:00+05:30,242.8571429,99.9125,14.48,257,325.3846154,24.4625,325.3846154
Delhi,2020-10-27T07:15:00+05:30,242.8571429,107.75,8.65,257,325.3846154,22.0875,325.3846154
Delhi,2020-10-27T09:45:00+05:30,242.8571429,75.25,61.45,257,325.3846154,29.1875,325.3846154
Delhi,2020-10-27T10:30:00+05:30,242.8571429,74.025,65.97,257,325.3846154,35.45,325.3846154
Delhi,2020-10-27T10:45:00+05:30,242.8571429,70.0625,75.39,257,325.3846154,36.8,325.3846154
Delhi,2020-10-27T11:45:00+05:30,242.8571429,48.25,80.94,257,325.3846154,32.3375,325.3846154
Delhi,2020-10-27T12:30:00+05:30,242.8571429,43.2,86.58,257,325.3846154,31.3125,325.3846154
Delhi,2020-10-27T17:30:00+05:30,242.8571429,148.89,6.82,257,325.3846154,18.7375,325.3846154
Delhi,2020-10-27T18:00:00+05:30,242.8571429,167.04,15.32,257,325.3846154,19.525,325.3846154
Delhi,2020-10-27T18:15:00+05:30,242.8571429,165.48,9.94,257,325.3846154,16.1875,325.3846154
Delhi,2020-10-27T19:00:00+05:30,242.8571429,169.6,9.68,257,325.3846154,20.7,325.3846154
Delhi,2020-10-27T19:30:00+05:30,242.8571429,168.13,16.2,257,325.3846154,20.2125,325.3846154
Delhi,2020-10-27T20:00:00+05:30,242.8571429,167.47,11.17,257,325.3846154,23.075,325.3846154
Delhi,2020-10-27T20:15:00+05:30,242.8571429,168.37,21.92,257,325.3846154,28.325,325.3846154
Delhi,2020-10-27T20:30:00+05:30,242.8571429,167.7,18.66,257,325.3846154,26.7,325.3846154
Delhi,2020-10-27T20:45:00+05:30,242.8571429,164.5,24.74,257,325.3846154,25.025,325.3846154
Delhi,2020-10-27T21:45:00+05:30,242.8571429,153.92,18.25,257,325.3846154,23.6875,325.3846154
Delhi,2020-10-27T22:30:00+05:30,242.8571429,148.77,14.11,257,325.3846154,22.0625,325.3846154
Delhi,2020-10-28T00:00:00+05:30,242.8571429,150.23,11.95,257,325.3846154,25.075,325.3846154
Delhi,2020-10-28T00:15:00+05:30,242.8571429,151.45,11.95,257,325.3846154,24.7375,325.3846154
Delhi,2020-10-28T00:30:00+05:30,242.8571429,150.31,13.03,257,325.3846154,28.25,325.3846154
Delhi,2020-10-28T00:45:00+05:30,242.8571429,146.23,11.31,257,325.3846154,26.0875,325.3846154
Delhi,2020-10-28T01:00:00+05:30,242.8571429,147.05,22.43,257,325.3846154,24.625,325.3846154
Delhi,2020-10-28T01:15:00+05:30,242.8571429,146.36,19.46,257,325.3846154,23.575,325.3846154
Delhi,2020-10-28T01:30:00+05:30,242.8571429,145.83,22.19,257,325.3846154,22.7,325.3846154
Delhi,2020-10-28T01:45:00+05:30,242.8571429,142.84,19.42,257,325.3846154,24.2625,325.3846154
Delhi,2020-10-28T02:30:00+05:30,242.8571429,139.03,21,257,325.3846154,24.175,325.3846154
Delhi,2020-10-28T02:45:00+05:30,242.8571429,136.35,15.37,257,325.3846154,26.3875,325.3846154
Delhi,2020-10-28T05:00:00+05:30,242.8571429,118.23,14.06,257,325.3846154,26.1125,325.3846154
Delhi,2020-10-28T05:30:00+05:30,242.8571429,105.3,19.68,257,325.3846154,25.85,325.3846154
Delhi,2020-10-28T06:30:00+05:30,242.8571429,105.57,19.27,257,325.3846154,21.0125,325.3846154
Delhi,2020-10-28T07:00:00+05:30,242.8571429,108.62,16.66,257,325.3846154,21.5375,325.3846154
Delhi,2020-10-28T07:45:00+05:30,242.8571429,119.93,8.34,257,325.3846154,23.725,325.3846154
Delhi,2020-10-28T10:30:00+05:30,242.8571429,112.3,45.13,257,325.3846154,34.125,325.3846154
Delhi,2020-10-28T11:00:00+05:30,242.8571429,107.08,60.18,257,325.3846154,31.625,325.3846154
Delhi,2020-10-28T11:15:00+05:30,242.8571429,105.85,66.13,257,325.3846154,33.35,325.3846154
Delhi,2020-10-28T11:45:00+05:30,242.8571429,97.1875,85.67,257,325.3846154,34.475,325.3846154
Delhi,2020-10-28T12:00:00+05:30,242.8571429,54.15,86.99,257,325.3846154,33.3125,325.3846154
Delhi,2020-10-28T12:30:00+05:30,242.8571429,46.65,87.59,257,325.3846154,32.2125,325.3846154
Delhi,2020-10-28T12:45:00+05:30,242.8571429,38.4625,95.13,257,325.3846154,36.8625,325.3846154
Delhi,2020-10-28T13:00:00+05:30,242.8571429,39.3,90.66,257,325.3846154,34.2125,325.3846154
Delhi,2020-10-28T13:15:00+05:30,242.8571429,42.2375,101.2794118,257,325.3846154,31.5125,325.3846154
Delhi,2020-10-28T13:45:00+05:30,242.8571429,49.225,101.0735294,257,325.3846154,32.125,325.3846154
Delhi,2020-10-28T15:00:00+05:30,242.8571429,55.7625,81.79,257,325.3846154,29.275,325.3846154
Delhi,2020-10-28T16:00:00+05:30,242.8571429,68.65,57.58,257,325.3846154,28.025,325.3846154
Sirsa ,2020-10-26T04:45:00+05:30,304.1176471,51.8375,40.18,233.91,302.9153846,64.6625,304.1176471
Sirsa ,2020-10-26T05:15:00+05:30,300.5882353,51.375,41.36,200.05,290.7333333,66.6,300.5882353
Sirsa ,2020-10-26T06:00:00+05:30,292.8571429,52,37.79,199.38,281.3333333,36.5125,292.8571429
Sirsa ,2020-10-26T06:15:00+05:30,292.8571429,52.2375,34.4,198.3933333,267.2333333,44.35,292.8571429
Sirsa ,2020-10-26T06:45:00+05:30,288.5714286,53.8625,16.28,198.3933333,267.2333333,60.3,288.5714286
Sirsa ,2020-10-26T07:15:00+05:30,292.8571429,55.4875,26.55,208.82,285.4333333,73.7875,292.8571429
Sirsa ,2020-10-26T07:45:00+05:30,291.4285714,55.7625,25.53,208.82,285.4333333,73.025,291.4285714
Sirsa ,2020-10-26T09:45:00+05:30,284.2857143,51.85,0,225.09,288.5,54.025,288.5
Sirsa ,2020-10-26T19:15:00+05:30,224.2857143,55.9625,13.27,206.85,199.9,69.8375,224.2857143
Sirsa ,2020-10-26T19:45:00+05:30,241.4285714,64.275,19.04,206.85,199.9,66.4875,241.4285714
Sirsa ,2020-10-26T20:15:00+05:30,258.5714286,67.575,25.05,286.76,300.1153846,70.475,300.1153846
Sirsa ,2020-10-26T20:30:00+05:30,261.4285714,65.5625,30.77,286.76,300.1153846,69.025,300.1153846
Sirsa ,2020-10-26T20:45:00+05:30,267.1428571,65.0625,31.31,286.76,300.1153846,69.4875,300.1153846
Sirsa ,2020-10-26T22:00:00+05:30,278.5714286,66.2875,34.48,313.3375,309.4538462,50.5375,313.3375
Sirsa ,2020-10-26T23:00:00+05:30,290,63.2625,29.67,277.58,310.1846154,55.525,310.1846154
Sirsa ,2020-10-27T00:30:00+05:30,300.5882353,63.5875,28.14,270.21,304.7,54.2625,304.7
Sirsa ,2020-10-27T01:15:00+05:30,291.4285714,62.3,31.38,265.56,301.7461538,56.35,301.7461538
Sirsa ,2020-10-27T01:30:00+05:30,290,60.6875,30.21,265.56,301.7461538,58.1125,301.7461538
Sirsa ,2020-10-27T03:30:00+05:30,274.2857143,60.55,30.81,195.32,253.5,31.575,274.2857143
Sirsa ,2020-10-27T04:15:00+05:30,270,60.475,28.71,177.1866667,235.3,43.4875,270
Sirsa ,2020-10-27T05:15:00+05:30,262.8571429,58.6875,28.63,174.12,208.7,39.6,262.8571429
Sirsa ,2020-10-27T06:15:00+05:30,277.1428571,56.825,26.75,205.45,249.5666667,19.6625,277.1428571
Sirsa ,2020-10-27T07:45:00+05:30,284.2857143,59.075,24.48,204.39,250.2333333,46.125,284.2857143
Sirsa ,2020-10-27T11:30:00+05:30,214.2857143,44.825,82.75,0,147.1666667,0,214.2857143
Sirsa ,2020-10-27T12:30:00+05:30,183.75,4.325,104.3088235,0,0,51.4625,183.75
Sirsa ,2020-10-27T13:15:00+05:30,167.5,4.15,103.8676471,176.9266667,79.15,42.725,176.9266667
Sirsa ,2020-10-27T18:15:00+05:30,116.25,29.6375,30.67,96.44,64.76666667,27.3875,116.25
Sirsa ,2020-10-27T18:30:00+05:30,120,32.1625,27,96.44,64.76666667,37.3625,120
Sirsa ,2020-10-27T19:00:00+05:30,125,36.7375,21.3,144.08,146.5666667,47.85,146.5666667
Sirsa ,2020-10-27T19:15:00+05:30,131.25,38.625,21.52,144.08,146.5666667,39,146.5666667
Sirsa ,2020-10-27T19:45:00+05:30,142.5,42.8,18.05,145.3066667,151.4666667,41.65,151.4666667
Sirsa ,2020-10-27T20:15:00+05:30,155,50.5625,12.72,180.8933333,293.7,42.6625,293.7
Sirsa ,2020-10-27T20:45:00+05:30,177.5,61.625,13.84,187.92,298.6,41.5125,298.6
Sirsa ,2020-10-27T21:00:00+05:30,188.75,66.5875,14.93,534.4,332.3846154,13.7375,534.4
Sirsa ,2020-10-27T21:15:00+05:30,201.4285714,70.4125,16.25,534.4,332.3846154,29.675,534.4
Sirsa ,2020-10-27T21:30:00+05:30,214.2857143,73.175,17.08,534.4,332.3846154,49,534.4
Sirsa ,2020-10-27T22:30:00+05:30,268.5714286,81.075,18.28,375.325,347.4846154,52.5375,375.325
Sirsa ,2020-10-27T23:15:00+05:30,297.1428571,80.8375,18.4,361.8,340.8307692,50.175,361.8
Sirsa ,2020-10-28T00:45:00+05:30,312.9411765,78.8125,17.83,356.65,331.8461538,47.425,356.65
Sirsa ,2020-10-28T01:00:00+05:30,312.3529412,79.1375,17.35,334.25,338.4,44.675,338.4
Sirsa ,2020-10-28T01:30:00+05:30,316.4705882,78.25,19.15,334.25,338.4,56.575,338.4
Sirsa ,2020-10-28T01:45:00+05:30,317.6470588,73.9125,19.87,333.7875,338.2153846,58.3375,338.2153846
Sirsa ,2020-10-28T02:00:00+05:30,318.2352941,73.775,19.47,320.375,332.9846154,55.7125,332.9846154
Sirsa ,2020-10-28T02:15:00+05:30,318.8235294,73.825,20.66,320.375,332.9846154,50.85,332.9846154
Sirsa ,2020-10-28T02:30:00+05:30,319.4117647,74.9,19.89,320.375,332.9846154,49.3125,332.9846154
Sirsa ,2020-10-28T03:00:00+05:30,318.2352941,74.2375,19.88,282.69,327.3384615,21.7,327.3384615
Sirsa ,2020-10-28T03:30:00+05:30,318.2352941,72.8875,19.79,282.69,327.3384615,56.5875,327.3384615
Sirsa ,2020-10-28T05:45:00+05:30,318.2352941,67.375,20.99,252.76,319.7,64.275,319.7
Sirsa ,2020-10-28T07:00:00+05:30,317.6470588,71.025,23.83,276.52,319.4307692,40.7375,319.4307692
Sirsa ,2020-10-28T07:45:00+05:30,325.8823529,71.4625,27.85,276.84,319.8923077,41.6125,325.8823529
Sirsa ,2020-10-28T11:15:00+05:30,228.5714286,41.7,118.7352941,263.77,315.6846154,50.8375,315.6846154
Sirsa ,2020-10-28T11:45:00+05:30,225.7142857,44.7,106.7058824,263.03,315.0230769,52.65,315.0230769
Sirsa ,2020-10-28T12:00:00+05:30,220,46.075,119.1911765,241.55,282,8.8125,282
Sirsa ,2020-10-28T12:30:00+05:30,208.5714286,47.0375,107.1176471,241.55,282,49.85,282
Sirsa ,2020-10-28T13:15:00+05:30,138.75,25.4625,120.7205882,192.8133333,188.4666667,64.9,192.8133333
Sirsa ,2020-10-28T13:30:00+05:30,136.25,26.725,113.5882353,192.8133333,188.4666667,60.1625,192.8133333
Sirsa ,2020-10-28T15:30:00+05:30,121.25,26.7875,124.9705882,131.1466667,94.1,48.975,131.1466667
Sirsa ,2020-10-28T16:45:00+05:30,116.25,35.3375,82.58,94.91,82.46666667,62.25,116.25
Kolkata,2020-10-26T05:00:00+05:30,278.5714286,13.5875,4.31,100.44,113.9,9.9375,278.5714286
Kolkata,2020-10-26T05:30:00+05:30,294.2857143,14.8,4.25,105.86,112.3333333,9.75,294.2857143
Kolkata,2020-10-26T05:45:00+05:30,298.5714286,15.3125,4.46,105.86,112.3333333,10.725,298.5714286
Kolkata,2020-10-26T06:15:00+05:30,268.5714286,17.0625,4.23,107.0533333,111.5,11.0375,268.5714286
Kolkata,2020-10-26T07:00:00+05:30,190,17.5375,7.52,107.32,111.2333333,10.5,190
Kolkata,2020-10-26T07:30:00+05:30,170,19.3625,7.2,108.7733333,109.7,9.5875,170
Kolkata,2020-10-26T08:45:00+05:30,172.5,18,17.23,103.68,91.25,8.425,172.5
Kolkata,2020-10-26T09:15:00+05:30,155,19.8375,27.22,100.2533333,77.36666667,8.1625,155
Kolkata,2020-10-26T18:45:00+05:30,150,18.4875,15.95,110.8066667,88.25,8.125,150
Kolkata,2020-10-26T19:30:00+05:30,178.75,25.675,5.74,109.1866667,104.3,9.3875,178.75
Kolkata,2020-10-26T19:45:00+05:30,190,28.4125,5.07,109.1866667,104.3,9.1125,190
Kolkata,2020-10-26T20:15:00+05:30,167.5,29.5,8.55,122.5666667,124.7666667,9.4375,167.5
Kolkata,2020-10-26T20:30:00+05:30,168.75,28.475,10.36,122.5666667,124.7666667,9.475,168.75
Kolkata,2020-10-26T21:45:00+05:30,227.1428571,26.7,5.22,121.1333333,123.0666667,9.9,227.1428571
Kolkata,2020-10-26T22:45:00+05:30,210,25.7375,4.88,130.88,135.7333333,8.95,210
Kolkata,2020-10-27T00:00:00+05:30,192.5,21.075,4.22,143.5866667,167.1333333,6.55,192.5
Kolkata,2020-10-27T00:45:00+05:30,232.8571429,22.1375,6.06,131.0466667,160.6333333,9.5875,232.8571429
Kolkata,2020-10-27T01:00:00+05:30,218.5714286,22.25,5.86,131.3866667,162.0666667,9.2875,218.5714286
Kolkata,2020-10-27T03:15:00+05:30,186.25,20.55,5.29,121.78,162.4,8.4375,186.25
Kolkata,2020-10-27T03:45:00+05:30,186.25,23.325,4.75,121.78,162.4,8.975,186.25
Kolkata,2020-10-27T05:00:00+05:30,176.25,26.4375,4.38,121.1666667,160.9333333,8.7875,176.25
Kolkata,2020-10-27T06:00:00+05:30,171.25,25.5,4.14,125.2266667,163,8.175,171.25
Kolkata,2020-10-27T07:30:00+05:30,167.5,27.475,15.03,125.02,168.7,8.1875,168.7
Kolkata,2020-10-27T11:15:00+05:30,133.75,14.4625,46.58,125.2666667,114.9,7.175,133.75
Kolkata,2020-10-27T12:15:00+05:30,132.5,13.575,50.81,117.7,104.0666667,7.7625,132.5
Kolkata,2020-10-27T12:45:00+05:30,126.25,13.175,52.85,117.7,104.0666667,7.5,126.25
Kolkata,2020-10-27T17:45:00+05:30,158.75,17.7375,37.02,113.6,96.53333333,8.8,158.75
Kolkata,2020-10-27T18:15:00+05:30,145,16.975,25.83,116.2466667,104.5,8.85,145
Kolkata,2020-10-27T18:45:00+05:30,163.75,16.875,13.63,116.2466667,104.5,8.4125,163.75
Kolkata,2020-10-27T19:15:00+05:30,204.2857143,29.0875,6.7,123.5666667,141.9666667,9.6125,204.2857143
Kolkata,2020-10-27T19:30:00+05:30,232.8571429,32.3625,6.6,123.5666667,141.9666667,9.25,232.8571429
Kolkata,2020-10-27T20:00:00+05:30,227.1428571,37.25,6.17,126.8733333,148.5666667,10.4375,227.1428571
Kolkata,2020-10-27T20:15:00+05:30,238.5714286,39.075,5.37,144.8266667,187.5666667,10.6125,238.5714286
Kolkata,2020-10-27T20:45:00+05:30,238.5714286,40.05,6.8,144.8266667,187.5666667,10.1375,238.5714286
Kolkata,2020-10-27T21:15:00+05:30,255.7142857,40.3,6.15,144.2666667,195.1666667,10.725,255.7142857
Kolkata,2020-10-27T22:00:00+05:30,215.7142857,37.875,5.59,143.24,197,10.4375,215.7142857
Kolkata,2020-10-27T23:00:00+05:30,218.5714286,34.775,4.27,138.1133333,206.5666667,9.7125,218.5714286
Kolkata,2020-10-28T00:30:00+05:30,202.8571429,27.7625,5.94,142.0733333,217.4333333,9.9875,217.4333333
Kolkata,2020-10-28T00:45:00+05:30,198.75,26.7625,8.03,142.0733333,217.4333333,10.225,217.4333333
Kolkata,2020-10-28T01:00:00+05:30,192.5,25.4375,6.01,142.6733333,214.7333333,10.225,214.7333333
Kolkata,2020-10-28T01:30:00+05:30,171.25,24.475,14.37,145.9666667,198.7666667,9.925,198.7666667
Kolkata,2020-10-28T02:00:00+05:30,172.5,22.2125,19.33,144.9266667,198.0333333,9.4875,198.0333333
Kolkata,2020-10-28T02:15:00+05:30,171.25,21.0625,18.57,139.2866667,193.7333333,9.3875,193.7333333
Kolkata,2020-10-28T02:45:00+05:30,165,18.85,8.95,139.2866667,193.7333333,9.0125,193.7333333
Kolkata,2020-10-28T03:00:00+05:30,165,20.9125,5.93,139.6733333,196.1666667,9.1625,196.1666667
Kolkata,2020-10-28T06:45:00+05:30,166.25,26.775,12.15,143.3333333,194.8,8.7125,194.8
Kolkata,2020-10-28T07:30:00+05:30,168.75,27.975,10.69,147.2666667,211,8.75,211
Kolkata,2020-10-28T10:45:00+05:30,157.5,22.875,49.97,156.1266667,188.8333333,10,188.8333333
Kolkata,2020-10-28T11:15:00+05:30,152.5,20.0125,54.01,156.84,216.2,10.5125,216.2
Kolkata,2020-10-28T11:30:00+05:30,151.25,19.7125,53.52,156.84,216.2,10.5125,216.2
Kolkata,2020-10-28T12:00:00+05:30,145,17.925,55.61,156.9466667,212.4666667,10.5125,212.4666667
Kolkata,2020-10-28T12:15:00+05:30,147.5,18.0875,52.39,157.5533333,190.4666667,10.8625,190.4666667
Kolkata,2020-10-28T12:45:00+05:30,145,16.325,56.1,157.5533333,190.4666667,10.35,190.4666667
Kolkata,2020-10-28T13:00:00+05:30,142.5,15.575,51.73,156.2133333,186.1666667,10.275,186.1666667
Kolkata,2020-10-28T15:15:00+05:30,151.25,17.775,54.36,137.7066667,145.9,11.1125,151.25
Kolkata,2020-10-28T16:00:00+05:30,146.25,15.2,45.52,136.3,141.1666667,10.8625,146.25
Kolkata,2020-10-28T16:30:00+05:30,147.5,13.95,49.22,128.6666667,113.2,11.05,147.5
Meerut,2020-10-26T04:45:00+05:30,147.5,39.5,17.4,287,336.9230769,10,336.9230769
Meerut,2020-10-26T05:30:00+05:30,147.5,52.5,17.1,287,336.9230769,7.25,336.9230769
Meerut,2020-10-26T06:00:00+05:30,147.5,45.25,17.3,283,335.3846154,6.5,335.3846154
Meerut,2020-10-26T06:15:00+05:30,147.5,56.375,16.9,283,335.3846154,6.375,335.3846154
Meerut,2020-10-26T06:45:00+05:30,147.5,44.5,16.4,360,345.3846154,5.875,360
Meerut,2020-10-26T07:30:00+05:30,147.5,44.5,16.3,360,345.3846154,5.875,360
Meerut,2020-10-26T08:00:00+05:30,147.5,64,17.5,423.75,363.0769231,9,423.75
Meerut,2020-10-26T09:00:00+05:30,147.5,81,17.3,557.5,491.5384615,33.5,557.5
Meerut,2020-10-26T09:45:00+05:30,147.5,75.875,17.4,597.5,486.9230769,75.125,597.5
Meerut,2020-10-26T19:15:00+05:30,147.5,79.375,17.2,288,243.3333333,12,288
Meerut,2020-10-26T20:00:00+05:30,147.5,57,17,368.75,310,12.875,368.75
Meerut,2020-10-26T20:15:00+05:30,147.5,56.25,17.3,368.75,310,12.625,368.75
Meerut,2020-10-26T20:30:00+05:30,147.5,50.375,17.5,368.75,310,11.875,368.75
Meerut,2020-10-26T21:00:00+05:30,147.5,43.875,17.6,276,293.3333333,11.25,293.3333333
Meerut,2020-10-26T22:00:00+05:30,147.5,33.875,18.2,216,304.6153846,12.125,304.6153846
Meerut,2020-10-26T23:00:00+05:30,147.5,33.75,18.4,260,339.2307692,15.5,339.2307692
Meerut,2020-10-27T00:30:00+05:30,147.5,45.25,17,341.25,380.7692308,15,380.7692308
Meerut,2020-10-27T01:15:00+05:30,147.5,31.5,17.3,382.5,403.8461538,14,403.8461538
Meerut,2020-10-27T01:30:00+05:30,147.5,31.125,17.8,382.5,403.8461538,14.125,403.8461538
Meerut,2020-10-27T03:30:00+05:30,147.5,26.375,17.7,332.5,394.6153846,12.5,394.6153846
Meerut,2020-10-27T04:15:00+05:30,147.5,27.125,17.5,336.25,398.4615385,11.375,398.4615385
Meerut,2020-10-27T05:30:00+05:30,147.5,32.875,17.8,317.5,398.4615385,11.25,398.4615385
Meerut,2020-10-27T06:30:00+05:30,147.5,39.75,17.5,342.5,402.3076923,11.25,402.3076923
Meerut,2020-10-27T08:00:00+05:30,147.5,55.875,17.5,481.25,409.2307692,12.75,481.25
Meerut,2020-10-27T11:45:00+05:30,147.5,30.375,21,215,302.3076923,16.125,302.3076923
Meerut,2020-10-27T12:30:00+05:30,147.5,27.125,20.5,215,302.3076923,11.875,302.3076923
Meerut,2020-10-27T13:15:00+05:30,147.5,21.75,19.6,174,206.6666667,8.5,206.6666667
Meerut,2020-10-27T18:15:00+05:30,147.5,62.625,7.3,232,130,12,232
Meerut,2020-10-27T18:45:00+05:30,147.5,68.375,12.7,375,328.4615385,12.5,375
Meerut,2020-10-27T19:00:00+05:30,147.5,62,17.5,375,328.4615385,11.25,375
Meerut,2020-10-27T19:15:00+05:30,147.5,59.25,18.3,375,328.4615385,10.625,375
Meerut,2020-10-27T19:45:00+05:30,147.5,64.25,17.8,363.75,305.3846154,10,363.75
Meerut,2020-10-27T20:00:00+05:30,147.5,68.25,17.3,363.75,305.3846154,10.375,363.75
Meerut,2020-10-27T20:30:00+05:30,147.5,68.25,17.9,363.75,305.3846154,9.75,363.75
Meerut,2020-10-27T20:45:00+05:30,147.5,64,17.9,308.75,304.6153846,10,308.75
Meerut,2020-10-27T21:00:00+05:30,147.5,63.25,17.7,308.75,304.6153846,10.5,308.75
Meerut,2020-10-27T21:15:00+05:30,147.5,65.125,17.3,308.75,304.6153846,10.5,308.75
Meerut,2020-10-27T21:30:00+05:30,147.5,68.625,17.7,308.75,304.6153846,10.125,308.75
Meerut,2020-10-27T22:30:00+05:30,147.5,61.875,17.3,285,320.7692308,10.625,320.7692308
Meerut,2020-10-27T23:30:00+05:30,147.5,51.625,16.8,237,311.5384615,10.5,311.5384615
Meerut,2020-10-28T01:00:00+05:30,147.5,51.5,17.1,201,313.8461538,10.125,313.8461538
Meerut,2020-10-28T01:30:00+05:30,147.5,46.125,17.1,201,313.8461538,11.875,313.8461538
Meerut,2020-10-28T01:45:00+05:30,147.5,42.75,17.5,197.3333333,321.5384615,12.875,321.5384615
Meerut,2020-10-28T02:00:00+05:30,147.5,45.75,17.3,197.3333333,321.5384615,13.125,321.5384615
Meerut,2020-10-28T02:15:00+05:30,147.5,45.625,17.4,197.3333333,321.5384615,12.75,321.5384615
Meerut,2020-10-28T02:30:00+05:30,147.5,49.625,17.7,197.3333333,321.5384615,12.875,321.5384615
Meerut,2020-10-28T03:00:00+05:30,147.5,49.25,18.2,230,337.6923077,12.75,337.6923077
Meerut,2020-10-28T03:30:00+05:30,147.5,53.125,17.8,230,337.6923077,13,337.6923077
Meerut,2020-10-28T07:15:00+05:30,147.5,53.125,16.5,346.25,390.7692308,13,390.7692308
Meerut,2020-10-28T08:00:00+05:30,147.5,75.875,17,412.5,399.2307692,14.25,412.5
Meerut,2020-10-28T11:15:00+05:30,147.5,50.375,19.8,521.25,437.6923077,30.75,521.25
Meerut,2020-10-28T11:30:00+05:30,147.5,46.375,19.7,521.25,437.6923077,30.375,521.25
Meerut,2020-10-28T12:00:00+05:30,147.5,38.75,19.6,385,391.5384615,23.25,391.5384615
Meerut,2020-10-28T12:30:00+05:30,147.5,38.75,19.6,385,391.5384615,23.25,391.5384615
Meerut,2020-10-28T12:45:00+05:30,147.5,38.75,19.6,213,313.8461538,23.25,313.8461538
Meerut,2020-10-28T13:30:00+05:30,147.5,21.875,19.6,213,313.8461538,9.875,313.8461538
Meerut,2020-10-28T15:45:00+05:30,147.5,21.875,16.8,142,130,8.75,147.5
Nashik,2020-10-26T04:45:00+05:30,117.5,21.875,0.7,53.77,47.86666667,0,117.5
Nashik,2020-10-26T05:15:00+05:30,115,21.875,2.17,53.77,47.86666667,0.25,115
Nashik,2020-10-26T06:00:00+05:30,115,21.875,0.58,36.84,48.85,0.975,115
Nashik,2020-10-26T06:30:00+05:30,117.5,21.875,0,41.31,59.43333333,2.1875,117.5
Nashik,2020-10-26T07:15:00+05:30,122.5,21.875,0,42.07,61.21666667,1.025,122.5
Nashik,2020-10-26T07:45:00+05:30,108.75,21.875,0,49.18,71.73333333,0,108.75
Nashik,2020-10-26T09:00:00+05:30,125,26.1125,35.28,48.17,64.76666667,2.9625,125
Nashik,2020-10-26T09:45:00+05:30,150,29.25,80.46,50.33,75.5,2.2625,150
Nashik,2020-10-26T12:15:00+05:30,121.25,13.5875,88.18,40.41,65.31666667,0.0625,121.25
Nashik,2020-10-26T19:15:00+05:30,121.25,36.5125,35.48,41.96,32.61666667,1.25,121.25
Nashik,2020-10-26T19:45:00+05:30,118.75,32.175,40.59,42.23,35.36666667,0,118.75
Nashik,2020-10-26T20:00:00+05:30,121.25,36.1,33.45,42.23,35.36666667,0.4,121.25
Nashik,2020-10-26T20:30:00+05:30,291.4285714,72.9,6.75,49.14,34.55,1.275,291.4285714
Nashik,2020-10-26T20:45:00+05:30,312.9411765,86.5625,0,50.31,34.4,2.8125,312.9411765
Nashik,2020-10-26T22:00:00+05:30,252.8571429,79.65,0,59.25,37.98333333,2.7875,252.8571429
Nashik,2020-10-26T23:00:00+05:30,198.75,75.425,0,68.34,62.15,1.7375,198.75
Nashik,2020-10-27T00:30:00+05:30,175,50.4375,0,68.5,54.36666667,1.9625,175
Nashik,2020-10-27T01:15:00+05:30,118.75,38.0625,7.32,67,52.01666667,3.6375,118.75
Nashik,2020-10-27T03:30:00+05:30,108.75,25.5875,4.47,35.24,44.65,0.225,108.75
Nashik,2020-10-27T04:00:00+05:30,106.25,22.7625,7.62,34.14,44.28333333,2.3625,106.25
Nashik,2020-10-27T05:15:00+05:30,113.75,20.2375,0.02,35.16,38.96666667,2.2375,113.75
Nashik,2020-10-27T06:15:00+05:30,121.25,21.9625,0,28.28,39.7,0.3625,121.25
Nashik,2020-10-27T08:00:00+05:30,122.5,33.8375,11.2,38.36,62.4,1.2,122.5
Nashik,2020-10-27T11:15:00+05:30,137.5,26.8625,98.16,59.58,56.71666667,1.8625,137.5
Nashik,2020-10-27T11:30:00+05:30,130,27.6125,96.01,50.09,53.78333333,2.5,130
Nashik,2020-10-27T12:30:00+05:30,128.75,27.7125,96.95,48.95,54.48333333,2.025,128.75
Nashik,2020-10-27T13:00:00+05:30,115,26.1875,95.07,49.02,54.68333333,2.4,115
Nashik,2020-10-27T18:00:00+05:30,342.9411765,77.225,13.89,39.11,33.23333333,2.4125,342.9411765
Nashik,2020-10-27T18:45:00+05:30,372.3529412,93.1875,0,105.02,72.46666667,8.4875,372.3529412
Nashik,2020-10-27T19:30:00+05:30,165,61.75,18.78,107.3866667,75.23333333,2.125,165
Nashik,2020-10-27T19:45:00+05:30,177.5,68.225,11.91,107.7933333,75.7,5.4625,177.5
